s	-0.33698724679756641598782900822950097167625881023656453882587797459690471693875779863237267463257372057034019987821159543205679457839345027864526269177997625	-0.8222125082124025263236332099188547359768893975201992386153890783167679403609869833434363496556752649989928989063270507220536388422672371183432746660572731
N	75

#1:i	 #2:Real(Cheb_phi_QNM)	 #3:Imag(Cheb_phi_QNM)
51	-2.1569732627368033809801767635710284621366369209535591491019318115626279316326918848078599804123639132690892053703277337895608800013554607197e-15	8.697501083556962136424467734120873946767337881086325359948312085888228726419774216133453344440318954302330950802838389133682401179448569596e-16
52	-5.859788570260995305211970173737531933453469923556400787915396523916761799565022530791566134426727178145723116284702412523313107813592308032e-16	-8.523016257035500994983775557674554121336356593244534891903345506401534034769517353853954726781204312584157661884306634726813526952391956278e-16
53	3.129184190246784435054258349021926743831533489094110778275624982099137468177252518671190342383132885391097464298198875653791171023611376607e-16	-3.355849304579206060576139864158284997094598655553128290153103168602318592287082147564089116956872408292928661333129840204726730533385047271e-16
54	1.748531752982422333558028601085430435649954757375854477759044236770932128440629668457220712149886104804214625487652506145985829099175745918e-16	1.032544556827849372241407996422542933511753984885319383790120163073720644929901762257207117368747190498366107887782869748430793806737661401e-16
55	-2.79738568657787690252993656449461603381491899096083716932727122099598332160675112870282802859456231187098850105050799674354018021947109252e-17	8.51817131040533994135266483492386636454859850826424532983232014948876718268778917117922280880083113555196180241621767827546581627177256203e-17
56	-3.92907441792466548689015196285556757769122450545223217375032849008103012965337995874879440053099688540183545766564914276777360258742498112e-17	-4.0265132418904825089539862940460381716243057235161255192430611152794971340152852527617275022051421582905592295707991949888212165342454401e-18
57	-1.9435309742424409315572293628531348422583289949889870088382507063645760393298358231698210885476693294214575170385569769929732608529285113e-18	-1.72514368606727557549021540189749519634973828843744385472242286019139419818772073752742662623713548173229998755277377422245041729709906038e-17
58	7.2144239844490581939515363224876161954721471735674761381182591004673687616774414691693400510477427044356323515101378842284274801317027644e-18	-2.4358629993110961760510888463280644463489674615432019697064237022013325194406431547334270562140260924138618673372281866368349235067483783e-18
59	1.7084273076623101674248286968700589555860625016868359005638130001038854910639021920550633913312801854533129676357766093799402755869089674e-18	2.8615953874291269633572238220979747780868816782463478440472028372248468483111258536988814033250992614149635456511626707242536570877227265e-18
60	-1.0651524722470074422121378485226405033574792718011832636108865402054631937411406730366438449296048479966396623221195040628072987376103104e-18	9.923568557644149325711925945250354921493847227533559568581695108814869776452643916097663768595370208123570525781448823888603485343245448e-19
61	-5.202516784032583120049766779216561967724488399285982936308340460006303637393307738030096111667065129203906901956241267167463106075312643e-19	-3.634046330814317238877604620301417993670121140035576307345457561225085123350854381466030810138100652037486193006241485832569691462091393e-19
62	1.073895171445227433031511915262317991740440790526385577662218033545311921437442208932748448008778258022881417216699489078045883608183524e-19	-2.543574736794590182325855862953157643496494927668272270531788305072363307151273258201440400948408844221277408314080571130526300676258134e-19
63	1.177440329848045428009808235012597027440622191817759255300436923845860234489425237290146120664540905324509458160245976651273845908095503e-19	2.26614197959193576174990819254536568824255472464517898059675463211374106937835558487684236417914525726044979619793992814013494668047118e-20
64	9.72363135425627820633094575186306015167445627675768406014843095509754373652649411782116926364764899346958447958981997784278883068506e-22	5.19840284891249980736514363962534755745761314547191665086567923462820946432132014035112144082108728116761332693051565369246468173977731e-20
65	-2.19185530889300635537696721128361347354703855028984269214496263660742283938747709727230808291172841379522180290636059716158934373692051e-20	5.073808344393859460528307751279588606961671168498255241702338464664991121311925778470577442256653609197584606584415119015641112780712e-21
66	-4.0907977130904694878102474529239352374505267019464855826476845488042024610901133687515515860827120593476963938103220906953153433041413e-21	-8.7981631705559168644737217916654854635876713849798465705383255744292930841978289499941065358782477425186512890846534885864316451050266e-21
67	3.355212939146130858840893369482326516833735503275923296962147813300953644522768845416984126110528797509788763638211702221304662872789e-21	-2.4905110825978363496748649022135791396355758458779661401882636361384994688077409998989731678640992601518988650321808935805147638202227e-21
68	1.3496164557133325453516830116113824938585887941298712208928796748584491041144920955679759257317943938770775126691748470484837565786456e-21	1.2081783056892016618147072921176085998483847585874738689321926246212928145548599688841934116310181592664628196382089725153326676562712e-21
69	-3.849444185187116088545685197366838814989513105986931979314957964711585883221076474331256724165285285374635851444530977379802610194054e-22	6.868596231135491221880856915858256092742841949971571062634171706401377866217645608222811036296164726994601994665544143691645393574756e-22
70	-3.166509855548321076678702137384151891774250942989001778114087317298520610740878759809855648566637502109067964334909080825075347143376e-22	-8.93756882404207345129634545152726394849858731976685663632547564295026839332680307101693720380056194823398257426243629374463634004294e-23
71	1.5759490140063475514027740718706777791705001795988030144382766427008107437096640724970852998142335884590729412169582055388603006761e-23	-1.288733807071059995703737597900719576841583485953758479976788437777138250773014371304665395731226890592885128707049329924125484380126e-22
72	6.15019746491745101618855251117853936491210422175775327450480295400684059798694547693659424059619713549574105046798219081954069728694e-23	6.776273117747240039527383073032259795115408324292084948359244690857441895792131503713910724621092282505763984196939813102949039394e-24
73	9.5968190535726485066663745698610523513645617800794751126443913456690937529153938123480076679141548028250930811359703338105974401606e-24	3.70033585715548709666690997629815327176304000727341959527608875830457144295607749449791948984823822141707137830993520785893141009756e-23
