s	-1.410294999558070349236436426092990821297295220955726936171977355252073256113452019039225413771362459900673752850048134625355122401693420005721488772782978	0.503009659830308451787186047083166050675830618560773076126167400858777711732499202011580144793403171996277575647837696276047589661058898202145554044041505
N	75

#1:i	 #2:Real(Cheb_phi_QNM)	 #3:Imag(Cheb_phi_QNM)
53	1.124501552903593710395880025631914334209877226533231728783501056852587533557631919784007659516388129503558837051320322574619088287419e-18	1.65977253393642550742793981679480983642412038721084216472205806768741206116026196234598607600289642755900915520905788965013052936723e-20
54	-6.062676214399991068946071450913431919208543671595662895589735483823036609890496409575694068233735261639849473769106531030880620464019e-19	3.825068126594276757165370292856315707574540203460864523155147759315060030300352194881200152306624824806532891931601059021978476307635e-19
55	1.995907873601301235350071099391609712930430284891977186758555769573644200945914556379268943386766920936743852491050132969514472996593e-19	-3.877152309233414046547826710256182900727752347674115265671468104067637085824691224218323182170222517845958686847893467463474510548177e-19
56	2.28258186743973203037455090327951526116706634967363606572037974728073938083425912071105993093617477227811638584352878190898003307752e-20	2.481818742680046233945845799894868927113926606693401909471925751187742163195529202042607299319236594326672712662330582874355362753057e-19
57	-9.9478330772021783290434479247704245669289094511680677603555119524417327068575079915078401717000188390908875852329627632816882659571e-20	-1.068648767531482978227228599305461014338205609432612204128578835634106223032073253178587729188619798165201172699011377211497296988632e-19
58	9.50576159027573821803291887664002412315506637934982475952864555506232411754152386459594153017922342554412007112937532478608335584744e-20	1.62261730700682855440337473938862612516931279652705082296887089953260540325735863822202944947939967498522082887594126507805408881998e-20
59	-6.13016259879811079533896593478393506348710687967363528981376861861152998303187786884958705620273161968470315834962007896923605063565e-20	2.30556113760597691818368455387192085411728438236393192624340329181441920889025470925317041151985075358956149858136179594638837869827e-20
60	2.75462280105678436830249443251093438089040297587060491354634777448240096284445094909935967793616293654910463549101794639482652359444e-20	-2.93247080421323156462931791704466508098827283162530542717584610600385452658641188210619852905921672165758166358930750802536195453834e-20
61	-4.9618781265815187640316919075091050768568517431103579796457906566978762526995988197468141176280244342635235475178321204559640298733e-21	2.12111068382517815799783878112654918775116479946782015092993775123919061229226708585202073970278057210378460612801074534646944426325e-20
62	-5.8055862828113681881321140041881546502546336806759546603621706580026629379994600536889664555186004177105379159676423646882691280571e-21	-1.07215183342116698225298535040899424769565037512289957057867450049962912667623997200893422984948855407069980427053147336396079982816e-20
63	8.3352524396534827077190159443888773499507117654058066232357200410421442923789929978353976269638672210147452912721513185441720846809e-21	3.1089989731570899499970623052772560079562495317726233197774121542524152465920902936612012168673104613831296019261380788074660170553e-21
64	-6.6933520678797440009679430168837797142074812268348400215975010460224630871905643223789925342186723214241216357200638354957205620924e-21	7.404075075653491201029751020856616963610229451515393123746140368178919298319656376893524097757017849533411571252385250022484175105e-22
65	3.849185129852893982818716244321330007700085510388400091638465801681527357214662929953929881906643205189401276835990907237127358401e-21	-1.858247114316104297762541331303632532228723816652953320423154237284371109039875254170551250136196461422692174834072306132262263448e-21
66	-1.4024210013513345810192704818073111534511199856378512628251216667628052538639923793264857518628855684992442343517682332438523603694e-21	1.6026622142857501608644560719561009673146539278501918006435246512035179591910458151612959816162523511139089255378623780949578540644e-21
67	-1.021842511092600881900867091927056726357687850069111390530258637577265720045089492037674942616703935210073396087405741957619675812e-22	-9.570210648378592990492867076783071482810831102907727663558358756435092349905568601598941543262513144787825639187631918991235544002e-22
68	7.259360347084087419341673253640513497257751225046908836552653710159010552601077525809682870631342481923892326991252512517275297949e-22	4.101063986131307883529853661867178634255421181176213160901802396805450036760797939637943645274039535207367423780610469378680279699e-22
69	-7.680559160227245702160447579461273449320957233199507137670627264667804710728608963180588578939755320582365412480258538546688997955e-22	-9.40739551523381660233986300802539029308113725781470772265964914926235004327293148048514138461790055260753050614080583732793125373e-23
70	5.392655036789152640672654398155895643413875854460329593582147421038887132965494377690453235271979692902097887799568129879404289657e-22	-3.34360105968200426923351172162585801356720791701644521289199802593937868281409094033224462356938927498734128514409531173049530322e-23
71	-2.609167746056110939218718061849066220607480226677873669746560894463077811664433198223729916141202561982414027116845263564098590083e-22	5.85219943030105439708772876620874943296993442222047608523518715343951295635837408878302287517288700424829351552436483503991766723e-23
72	4.72392122416954579003130925124705359874073060752562867373043788745396548179037492637266958953454033666439556919906012745880360688e-23	-4.81078798792290468166790719052873509293841227532660884857926407478026179390914995742762885585631165791674385663009351799230959613e-23
73	7.17709489434457200465093583716965527423369069081968777414460200356686991811868373819493712130806185948618232141491499341485701293e-23	3.5766869526254109352335431299059656167475974590816611994647706529158283871372462914930868129546360137937848792981399951938483796e-23
74	-1.153580874262291990482791686871717662522342216037420375198262386604246187796462782390208347456439244221136376008860670165328402136e-22	-3.0364528860586090059367825037454290171612790914228560269741136710923212887099075597195317428090358649952515491812241522123060464e-23
75	6.09181844638064990593624960773884261392301259139140697313680903915766252308346429274534401304143995927814576844904387980396201849e-23	1.46004173827529956497584691841628583577434099891702567157760991533489760073927828279248408175051073392875106214255989563462656173e-23
